movie_id,title,tags,cluster_label
15250,This Christmas,"thi year christma with the whitfield promi to be one they will never forget. all the sibl have come home for the first time in year and they'v brought plenti of baggag with them. as the christma tree is trim and the light are hung, secret are reveal and famili bond are tested. as their live converge, they join togeth and help each other discov the true mean of family. thi christma comedi drama drama famili familyholiday familyfeud screen gem lorettadevin delroylindo idriselba reginak lazalonso laurenlondon chrisbrown prestona.whitmoreii",186
22345,Baby Geniuses,"scientist hold talking, super-intellig babi captive, but thing take a turn for the wor when a mix-up occur between a babi geniu and it twin. babi geniu sciencefict comedi famili babi geniu toddler babygeniu tristar pictur crystal sky worldwid triumph kathleenturn christopherlloyd kimcattr petermacnicol domdelui danmonahan bobclark",403
9448,The Big Hit,"affabl hit man melvin smiley is constantli be scam by hi cutthroat colleagu in the life-end business. so, when he and hi fellow assassin kidnap the daughter of an electron mogul, it' natur melvin who take the fall when their prime score turn sour. that' becau the girl is the goddaught of the gang' ruthless crime boss. but, even while dodg bullets, melvin ha to keep hi real job secret from hi unsuspect fiancée, pam. the big hit action adventur comedi thriller bungee-jump darkcomedi cigarettesmok slowmot videostor subtitledscen kosher stealingacar moviepost nightvisiongoggl suitcasefullofmoney tristar pictur markwahlberg loudiamondphillip christinaappleg chinachow averybrook antoniosabàto,jr. elliottgould lainiekazan bokeemwoodbin robindunn graemerevel wesleysnip warrenzid kirkwong johnm.eckert",206
38223,Harriet the Spy,"when the secret notebook of a young girl who fanci herself a spi is found by her friends, her specul make her veri unpopular! can she win her friend back? harriet the spi comedi drama famili spi secret nanni notebook binocular womandirector paramount pictur rastar pictur nickelodeon movi michelletrachtenberg rosieo'donnel j.smith-cameron earthakitt vanessaleechest gregorysmith robertjoy bronwenhugh",181
11186,Child's Play 2,"chuckie' back as the doll possess by the soul of a serial killer, butcher all who stand in hi way of possess the bodi of a boy. child' play 2 drama horror faithless puppet killertoy toycomestolif univ pictur alexvinc jennyagutt gerritgraham christine braddourif gracezabriski peterhaskel bethgrant greggermann raymonds davidkirschn johnlafia",210
136835,No Good Deed,"terri is a devot wife and mother of two, live an ideal suburban life in atlanta when colin, a charm but danger escap convict, show up at her door claim car trouble. terri offer her phone to help him but soon learn that no good deed goe unpunish as she find herself fight for surviv when he invad her home and terror her family. no good deed crime thriller sadist hostag sociopath serialkil blood escapedconvict murder homeinva killer deadli escapedkil will packer product idriselba tarajip.henson lesliebibb katedelcastillo henrysimmon miragemoonschein kennyalfonso dancaudil tatompend kellyo'n marksmith bobbieelzey leonlamar frankbrennan wilburfitzgerald dolanwilson briannasl staceyturn williampack sammil aimeelago",169
5876,The Mist,"after a violent storm, a den cloud of mist envelop a small main town, trap artist david drayton and hi five-year-old son in a local groceri store with other people. they soon discov that the mist conceal deadli horror that threaten their lives, and worse, their sanity. the mist sciencefict horror thriller fathersonrelationship monster supermarket fight artist fog bibl spider survivor faith prayer bloodsplatt gore giantmonst blood anger thunderstorm darkwood product dimen film thomasjan marciagayharden laurieholden andrebraugh tobyjon williamsadl jeffreydemunn francessternhagen nathangambl alexadavalo chrisowen samuelwitw robertc.treveil davidjensen melissamcbrid andystahl bucktaylor brandono'del jacksonhurst brianlibbi susanmalerstein mathewgr juangabrielpareja walterfauntleroy aminjoseph kellycollinslintz ginnierand tiffanymorgan kimwal juliocedillo ronclintonsmith greggbrazzel sonnyfrank dodiebrown jayamor kevinbeard jimmyleejr. derekcox-berg cheramileigh tedferguson louisherthum mikemartind erickellymcfarland ritchiemontgomeri frankdarabont lizglotz",166
264660,Ex Machina,"caleb, a 26 year old coder at the world' largest internet company, win a competit to spend a week at a privat mountain retreat belong to nathan, the reclu ceo of the company. but when caleb arriv at the remot locat he find that he will have to particip in a strang and fascin experi in which he must interact with the world' first true artifici intelligence, hou in the bodi of a beauti robot girl. ex machina drama sciencefict danc artificialintellig distrust isol technolog manipul friendship decept laboratori robot poweroutag surveillancecamera consciou existenti lockdown philosoph robothumanrelationship turingtest cybernet dna film univ pictur intern (upi) film4 a24 domhnallgleeson aliciavikand oscarisaac sonoyamizuno coreyjohnson claireselbi symaraa.templeman ganabayarsaikhan tiffanypisani elinaalmina chelseali andrewmacdonald alexgarland allonreich",140
492,Being John Malkovich,"spike jonze’ debut featur film is a love stori mix of comedi and fantasy. the stori is about an unsuccess puppet name craig, who one day at work find a portal into the head of actor john malkovich. the portal soon becom a passion for anybodi who enter it’ mad and control world of overtak anoth human body. be john malkovich fantasi drama comedi individu transvest sexualid witch ident subconsci newid pet chimp puppet appropriationofanotherhumanb externallycontrolledact marriedcoupl brain petshop door secretlov gramerci pictur propaganda film singl cell pictur johncusack camerondiaz catherinekeen charliesheen johnmalkovich seanpenn bradpitt dustinhoffman winonaryd orsonbean marykayplac w.earlbrown carlosjacott williegarson byrnepiven gregorysporl octaviaspenc charliekaufman stevegolin spikejonz vincentlanday sandystern michaelstip",60
25462,Two Can Play That Game,"vivica a. fox sizzl as a woman scorn who plan to get her man back by ani mean necessary. in thi comedi about player and those who ""get played."" as corpor overachiev and all-around fli chick shanté smith, fox think she' got the good to keep her slickster boyfriend (morri chestnut) from stray - until he discov a greener pasture, shanté' archriv (gabriel union) two can play that game comedi romanc screen gem vivicaa.fox morrischestnut anthonyanderson gabrielleunion wendyraquelrobinson tamalajon mo'niqu bobbybrown dondrewhitfield raywi davidkrumholtz amyhunt ian'blaze'kelli natashiawilliam jeffmarkey lalaanthoni yull.spenc darrell'silver'hugh zatellabeatti alexthoma markbrown chrisspenc kristinherold cherisebang libbeygenaro markbrown",171
238603,Earth to Echo,"after a construct project begin dig in their neighborhood, best friend tuck, munch and alex inexpl begin to receiv strange, encod messag on their cell phones. convinc someth bigger is go on, they go to their parent and the authorities. when everyon around them refu to take the messag seriously, the three embark on a secret adventur to crack the code and follow it to it source. but take matter into their own hand get the trio in way over their head when they discov a mysteri be from anoth world who desper need their help. the epic, suspen and excit journey that follow will chang all of their live forever. earth to echo famili adventur sciencefict alien foundfootag walt disney studio motion pictur panay film teohalm astro ressehartwig ellawahlestedt jasongray-stanford algeesmith cassiuswilli sonyalesli kerryo'malley virginialouisesmith petermackenzi valeriewildman rogerhewlett marypatgleason marilyngiacomazzi franklloyd chriswyld brookedillman mykwatford tiffanyespensen israelbroussard drakekemp saraarrington arthurdarbinyan michaelleemerrin seancarrol echo ryankavanaugh andrewpanay davegreen",136
10691,Crazy/Beautiful,"at pacif palisad high, a poor latino fall hard for a troubl girl from the affluent neighborhood. crazy/beauti drama romanc lovesick jealousi parentskidsrelationship loveofone'slif cuttingthecord forbiddenlov kiss crush teenagecrush relationship unhappi touchston pictur ufland kirstendunst jayhernandez brucedavison hermanosorio miguelcastro tommydelacruz rolandomolina soledadst.hilair lucindajenney tarynman richardsteinmetz anaargueta neillooy marionmoseley kimireichenberg rachelpfeff johnstockwel harryj.ufland maryjaneufland",365
1251,Letters from Iwo Jima,"the stori of the battl of iwo jima between the unit state and imperi japan dure world war ii, as told from the perspect of the japan who fought it. letter from iwo jima action adventur drama war worldwarii cave dyinganddeath pacifictheat japanesearmi imperialjapan dreamwork skg amblin entertain malpaso product warner bros. kenwatanab kazunarininomiya tsuyoshiihara ryoka shidounakamura hiroshiwatanab eijiroozaki lucasellioteberl yukimatsuzaki hiroab sonnysaito stevesantasekiyoshi toshiyaagata toshitoda kenkensei ikumaando akikoshima masashinagadoi clinteastwood paulhaggi stevenspielberg robertlorenz",275
5172,The Astronaut Farmer,"texan charl farmer left the air forc as a young man to save the famili ranch when hi dad died. like most american ranchers, he owe hi bank. unlik most, he' an astrophysicist with a rocket in hi barn - one he' built and want to take into space. it' hi dream. the fbi put him under surveil when he tri to buy rocket fuel, and the faa stall him when he file a flight plan – but charl is undeterred. the astronaut farmer adventur comedi drama sciencefict nasa texa dream fbi bankrupt peasant earth farm insan rocket life'sdream spinner space independentfilm astronaut famili polish brother construct billybobthornton virginiamadsen maxthieriot jasperpolish loganpolish jongri markpolish brucedern timblakenelson sallopez j.k.simmon kierstenwarren rickoverton richardedson eliseeberl juliewhit grahambeckel marshallbel kathleenarc loisgeari forrestfyr kathylamkin garyhouston matthewkimbrough jennygabriel dorishargrav roberte.fleisch charlieb.brown richardmcclarkin dianneandersonmathi johnburk billallen deborahmartinez scarlettmcalist esodiegeig j.d.garfield olivegallagh davidh brianmccallist jayleno stevecormi benjaminpetri robynre kevinwiggin marysueevan idadarvish eugenenomura vikrumshah yvansjourdain jenniferchu dallasrain roycostley j.michaeloliva richardgunn joesolí marcmil markdelisl davidsullivan robertmichael brucewilli paulaweinstein markpolish michaelpolish lenamato robertbenjamin jonathansheldon",12
